Time (s),Color,Throttle,Steering
7.803119659423828,red,0.0,-0.325
7.864630222320557,red,0.0,-0.321875
7.932718276977539,red,0.0,-0.321875
8.000284910202026,red,0.0,-0.3234375
8.065059900283813,red,0.0,-0.325
8.132070779800415,red,0.0,-0.3265625
8.199903726577759,red,0.0,-0.325
8.264159440994263,red,0.0,-0.3234375
8.332677602767944,red,0.0,-0.321875
8.400248527526855,red,0.0,-0.3203125
8.464254140853882,red,0.0,-0.3203125
8.532043933868408,red,0.0,-0.31875
8.600160598754883,red,0.0,-0.3203125
8.664261817932129,red,0.0,-0.3203125
8.732664346694946,red,0.0,-0.31875
8.799960851669312,red,0.0,-0.3171875
8.864734649658203,red,0.052560002803802484,-0.315625
8.932391881942749,red,0.0,-0.3171875
9.001209735870361,red,0.0,-0.315625
9.064863681793213,red,0.0526800012588501,-0.315625
9.132039546966553,red,0.052560002803802484,-0.3140625
9.199338674545288,red,0.05196000337600708,-0.3125
9.265467643737793,red,0.0,-0.3125
9.333431243896484,red,0.0526800012588501,-0.3109375
9.399355173110962,red,0.052560002803802484,-0.309375
9.464260578155518,red,0.0526800012588501,-0.30625
9.533454656600952,red,0.051720006465911864,-0.3
9.599705219268799,red,0.0,-0.2921875
9.664210081100464,red,0.0,-0.284375
9.732137680053711,red,0.0,-0.278125
9.80203628540039,red,0.0,-0.271875
9.865990400314331,red,0.0,-0.2671875
9.931322813034058,red,0.0,-0.265625
9.999448776245117,red,0.0,-0.2640625
10.065661907196045,red,0.0,-0.265625
10.135359764099121,red,0.0,-0.26875
10.19944715499878,red,0.0453600025177002,-0.2734375
10.263861179351807,red,0.0463200044631958,-0.278125
10.331911087036133,red,0.04608000040054321,-0.28125
10.399653911590576,red,0.046680006980896,-0.2859375
10.465310096740723,red,0.046680006980896,-0.290625
10.532012701034546,red,0.04800000429153442,-0.2953125
10.599555969238281,red,0.047880005836486814,-0.3
10.663968563079834,red,0.049080004692077635,-0.3046875
10.733787298202515,red,0.051120007038116456,-0.309375
10.799569845199585,red,0.052200007438659664,-0.3125
10.864737510681152,red,0.0526800012588501,-0.315625
10.931723594665527,red,0.0,-0.3171875
10.999616861343384,red,0.052440004348754884,-0.3203125
11.065594673156738,red,0.052200007438659664,-0.3234375
11.134284019470215,red,0.0,-0.3265625
11.199557542800903,red,0.0,-0.33125
11.264327764511108,red,0.0,-0.334375
11.333648920059204,red,0.0,-0.3390625
11.400277376174927,red,0.0,-0.34375
11.464566230773926,red,0.0,-0.346875
11.532793283462524,red,0.0,-0.3515625
11.59938383102417,red,0.0,-0.3546875
11.663940191268921,red,0.0,-0.3546875
11.732288599014282,red,0.0,-0.3546875
11.799790382385254,red,0.0,-0.3546875
11.865773439407349,red,0.0,-0.3546875
11.932307243347168,red,0.0,-0.3546875
11.998855352401733,red,0.0,-0.3546875
12.067121028900146,red,0.0,-0.3515625
12.13164734840393,red,0.0,-0.3453125
12.199041843414307,red,0.0,-0.3390625
12.26548171043396,red,0.0,-0.33125
12.332398176193237,red,0.0,-0.321875
12.399324178695679,red,0.052440004348754884,-0.3140625
12.463534116744995,red,0.049560005664825435,-0.30625
12.532036781311035,red,0.047880005836486814,-0.2984375
12.600043296813965,red,0.047280006408691407,-0.2921875
12.664127111434937,red,0.0468000054359436,-0.284375
12.731587886810303,red,0.045960001945495606,-0.278125
12.799283504486084,red,0.04572000503540039,-0.271875
12.863811254501343,red,0.0,-0.2671875
12.932190418243408,red,0.04152000188827514,-0.2640625
12.999099016189575,red,0.04116000652313232,-0.259375
13.065080165863037,red,0.04116000652313232,-0.25625
13.132423162460327,red,0.04080000400543213,-0.253125
13.198935508728027,red,0.04032000303268433,-0.25
13.263692140579224,red,0.039720003604888914,-0.2484375
13.331839799880981,red,0.03984000205993652,-0.246875
13.399125099182129,red,0.03936000108718871,-0.24375
13.466028451919556,red,0.0394800066947937,-0.240625
13.532461404800415,red,0.037799999713897706,-0.2390625
13.599309206008911,red,0.036119999885559084,-0.2390625
13.664218664169312,red,0.036720006465911864,-0.234375
13.731542348861694,red,0.0,-0.23125
13.798921585083008,red,0.0,-0.2296875
13.86609172821045,red,0.03576000452041626,-0.2265625
13.931933164596558,red,0.03468000411987304,-0.2265625
13.998960971832275,red,0.03504000663757324,-0.2234375
14.065023422241211,red,0.0,-0.2203125
14.131346225738525,red,0.032760000228881835,-0.215625
14.199493885040283,red,0.03335999965667724,-0.2109375
14.264652490615845,red,0.03204000234603882,-0.20625
14.331971406936646,red,0.0313200044631958,-0.203125
14.398977279663086,red,0.031080000400543213,-0.2
14.464302062988281,red,0.03192000389099121,-0.19375
14.531888246536255,red,0.02964000105857849,-0.1859375
14.599172115325928,red,0.019800002574920653,-0.1046875
14.666264533996582,red,0.019560002088546753,-0.1
14.731989622116089,red,0.018720002174377443,-0.0890625
14.799983024597168,red,0.018720002174377443,-0.084375
14.864049911499023,red,0.018600003719329832,-0.08125
14.931966781616211,red,0.018000000715255735,-0.0796875
14.999643087387085,red,0.017400001287460325,-0.0734375
15.066210746765137,red,0.016800001859664914,-0.065625
15.133029699325562,red,0.016800001859664914,-0.0609375
15.199131965637207,red,0.015480000972747803,-0.053125
15.26566457748413,red,0.014880001544952393,-0.0453125
15.334711074829102,red,0.014760003089904784,-0.04375
15.399338722229004,red,0.014880001544952393,-0.040625
15.464402914047241,red,0.014520002603530884,-0.03125
15.533422946929932,red,0.014040001630783082,-0.0265625
15.599774837493896,red,0.01380000114440918,-0.025
15.66658878326416,red,0.01296000123023987,-0.015625
15.732189893722534,red,0.012600002288818359,-0.0109375
15.799264430999756,red,0.012360001802444459,-0.00625
15.864389419555664,red,0.01200000286102295,-0.0
15.931958198547363,red,0.01200000286102295,0.0046875
15.998630046844482,red,0.01140000343322754,0.0078125
16.065423488616943,red,0.011160002946853638,0.0140625
16.13206171989441,red,0.010680001974105834,0.01875
16.19869613647461,red,0.009720003604888916,0.03125
16.265575885772705,red,0.009600001573562621,0.0421875
16.332948446273804,red,0.00876000165939331,0.0515625
16.39926242828369,red,0.008280000686645507,0.0640625
16.46566128730774,red,0.008520001173019409,0.071875
16.53146457672119,red,0.0072000002861022944,0.08125
16.600465059280396,red,0.006720002889633178,0.0921875
16.6642484664917,red,0.006120003461837769,0.0984375
16.732422351837158,red,0.005880002975463866,0.1046875
16.798762321472168,red,0.0030000007152557375,0.171875
16.863426446914673,red,0.003120002746582031,0.1703125
16.931737661361694,red,0.0054000020027160645,0.121875
16.99983549118042,red,0.0051600015163421635,0.125
17.063664197921753,red,0.004560002088546753,0.1328125
17.131293535232544,red,0.004440000057220459,0.1375
17.198622703552246,red,0.004320001602172851,0.140625
17.26433825492859,red,0.004200003147125244,0.140625
17.334134101867676,red,0.004320001602172851,0.146875
17.398918867111206,red,0.003960002660751342,0.1546875
17.463985919952393,red,0.0037200021743774413,0.1625
17.531214475631714,red,0.0,0.16875
17.598764896392822,red,0.0,0.1734375
17.664438724517822,red,0.002400001287460327,0.178125
17.732537746429443,red,0.002400001287460327,0.184375
17.798468589782715,red,0.002400001287460327,0.1859375
17.863060474395752,red,0.002400001287460327,0.184375
17.93099308013916,red,0.0022800028324127196,0.190625
17.99906873703003,red,0.0019200003147125243,0.1953125
18.06584906578064,red,0.0020400023460388182,0.190625
18.131879091262817,red,0.0020400023460388182,0.190625
18.199755907058716,red,0.0018000018596649168,0.1953125
18.263561725616455,red,0.0018000018596649168,0.1984375
18.331064701080322,red,0.0014400029182434083,0.2
18.400500297546387,red,0.0012000024318695069,0.2
18.46362614631653,red,0.0,0.2015625
18.531073331832886,red,0.0,0.196875
18.600326776504517,red,0.0,0.196875
18.66428565979004,red,0.0,0.196875
18.731252431869507,red,0.0013200008869171142,0.2
18.798465490341187,red,0.0019200003147125243,0.196875
18.864564418792725,red,0.0019200003147125243,0.1984375
18.931130409240723,red,0.0020400023460388182,0.1921875
18.999792337417603,red,0.002400001287460327,0.184375
19.063570976257324,red,0.0032400012016296385,0.1640625
19.131115674972534,red,0.004680000543594361,0.1296875
19.198875904083252,red,0.006000001430511475,0.096875
19.264872074127197,red,0.007680001258850097,0.0734375
19.332442045211792,red,0.009840002059936523,0.0375
19.39877724647522,red,0.011760002374649048,0.00625
19.46367049217224,red,0.012120001316070555,-0.00625
19.531051874160767,red,0.015960001945495603,-0.053125
19.59863305091858,red,0.01824000120162964,-0.08125
19.66356110572815,red,0.020280003547668457,-0.10625
19.731183290481567,red,0.029760003089904785,-0.1875
19.798729419708252,red,0.030960001945495606,-0.1984375
19.863272190093994,red,0.03167999982833862,-0.20625
19.931089401245117,red,0.03432000160217285,-0.2125
19.99830985069275,red,0.03335999965667724,-0.21875
20.063238382339478,red,0.035280003547668456,-0.2234375
20.130876302719116,red,0.037080001831054685,-0.228125
20.198310136795044,red,0.037920005321502685,-0.240625
20.264278888702393,red,0.0,-0.2484375
20.331758737564087,red,0.04104000091552735,-0.25625
20.39861798286438,red,0.04332000017166138,-0.259375
20.46362590789795,red,0.045240004062652585,-0.2625
20.532390117645264,red,0.04380000114440918,-0.2625
20.598740339279175,red,0.04512000560760498,-0.265625
20.663432359695435,red,0.04236000537872315,-0.2625
20.73166275024414,red,0.04272000074386597,-0.2625
20.798710823059082,red,0.04356000423431396,-0.2625
20.862727642059326,red,0.04416000366210937,-0.2640625
20.93056058883667,red,0.045600006580352785,-0.2703125
20.997645139694214,red,0.045,-0.2703125
21.0638689994812,red,0.045600006580352785,-0.2703125
21.13028860092163,red,0.045240004062652585,-0.2703125
21.19770884513855,red,0.04464000463485718,-0.2640625
21.263460397720337,red,0.04248000383377075,-0.259375
21.331104278564453,red,0.04176000595092773,-0.253125
21.400635242462158,red,0.038640003204345706,-0.2484375
21.463100910186768,red,0.0394800066947937,-0.246875
21.530128717422485,red,0.039960000514984134,-0.246875
21.598927974700928,red,0.03900000572204589,-0.2453125
21.66413450241089,red,0.0394800066947937,-0.2453125
21.732240676879883,red,0.03768000125885009,-0.2453125
21.801881790161133,red,0.0394800066947937,-0.2453125
21.86339569091797,red,0.039120004177093506,-0.24375
21.929858207702637,red,0.0,-0.2421875
21.99765181541443,red,0.0381600022315979,-0.2421875
22.063514947891235,red,0.037799999713897706,-0.240625
22.13017725944519,red,0.03696000337600708,-0.2375
22.198036670684814,red,0.03648000240325928,-0.234375
22.264168739318848,red,0.036240005493164064,-0.2296875
22.330512285232544,red,0.036600000858306884,-0.225
22.39803910255432,red,0.0,-0.21875
22.46272349357605,red,0.03312000274658203,-0.215625
22.533859252929688,red,0.03540000200271606,-0.21875
22.597713470458984,red,0.03360000371932983,-0.21875
22.662043571472168,red,0.03372000217437744,-0.2203125
22.72982621192932,red,0.0,-0.221875
22.797257900238037,red,0.034440000057220456,-0.2203125
22.864575147628784,red,0.034080004692077635,-0.2109375
22.931442975997925,red,0.031200006008148193,-0.20625
22.997731685638428,red,0.03072000503540039,-0.2
23.065406799316406,red,0.0,-0.2
23.130167484283447,red,0.0,-0.2
23.197524547576904,red,0.0,-0.1984375
23.262722730636597,red,0.0,-0.20625
23.333240270614624,red,0.0313200044631958,-0.2046875
23.398385524749756,red,0.0,-0.2046875
23.467567443847656,red,0.03504000663757324,-0.2125
23.531073570251465,red,0.034440000057220456,-0.21875
23.597954988479614,red,0.0,-0.221875
23.66219711303711,red,0.03600000143051147,-0.228125
23.731157064437866,red,0.03648000240325928,-0.228125
23.797943592071533,red,0.036240005493164064,-0.23125
23.862764358520508,red,0.036240005493164064,-0.2328125
23.929931163787842,red,0.03756000280380249,-0.234375
23.99767255783081,red,0.03420000314712524,-0.2359375
24.06473970413208,red,0.0,-0.2390625
24.129784107208252,red,0.03468000411987304,-0.2421875
24.198060750961304,red,0.0,-0.246875
24.26275944709778,red,0.0,-0.25
24.329827070236206,red,0.0,-0.253125
24.39833903312683,red,0.0,-0.253125
24.464547157287598,red,0.03720000028610229,-0.2515625
24.532533884048462,red,0.037080001831054685,-0.25
24.617401838302612,red,0.0,-0.2515625
24.67874789237976,red,0.0,-0.253125
24.73116707801819,red,0.04116000652313232,-0.2515625
24.797937870025635,red,0.0,-0.253125
24.86274766921997,red,0.04332000017166138,-0.2546875
24.92957878112793,red,0.03852000474929809,-0.2546875
24.998600482940674,red,0.0,-0.2515625
25.062894582748413,red,0.0,-0.25
25.132171154022217,red,0.0,-0.25
25.200759649276733,red,0.0,-0.25
25.262691974639893,red,0.0,-0.2546875
25.330249071121216,red,0.03696000337600708,-0.2546875
25.402450799942017,red,0.0,-0.25625
25.463199138641357,red,0.04152000188827514,-0.25625
25.530296087265015,red,0.04152000188827514,-0.2546875
25.596791744232178,red,0.038640003204345706,-0.253125
25.661895275115967,red,0.0381600022315979,-0.253125
25.729461908340454,red,0.0,-0.2546875
25.797258853912354,red,0.038640003204345706,-0.2546875
25.861725568771362,red,0.04044000148773193,-0.25625
25.930283069610596,red,0.0,-0.2578125
25.997524976730347,red,0.0,-0.2578125
26.061657905578613,red,0.0,-0.25625
26.129844665527344,red,0.0,-0.25
26.197659969329834,red,0.0,-0.24375
26.26309871673584,red,0.0,-0.2421875
26.329832077026367,red,0.0,-0.240625
26.3969407081604,red,0.0,-0.246875
26.46180534362793,red,0.0,-0.2515625
26.529141426086426,red,0.0,-0.2546875
26.598421335220337,red,0.0,-0.2515625
26.661727905273438,red,0.0,-0.253125
26.729594945907593,red,0.0,-0.25
26.796387672424316,red,0.0,-0.2515625
26.86184072494507,red,0.0,-0.2453125
