Time (s),Throttle,Steering
24.105062007904053,0.07,-0.09625
24.184629917144775,0.07,-0.09125
24.27359962463379,0.07,-0.08875
24.362962007522583,0.07,-0.09250000000000001
24.455162286758423,0.07,-0.09375
24.536256313323975,0.07,-0.09375
24.61732578277588,0.07,-0.09375
24.693394660949707,0.07,-0.09125
24.772756338119507,0.07,-0.09125
24.851959943771362,0.07,-0.09000000000000001
24.930692195892334,0.07,-0.08625000000000001
25.024922609329224,0.07,-0.07875
25.109862327575684,0.07,-0.0725
25.198022842407227,0.07,-0.06625
25.280925273895264,0.07,-0.06375
25.3675537109375,0.07,-0.0675
25.44989776611328,0.07,-0.07500000000000001
25.531310319900513,0.07,-0.07750000000000001
25.61198377609253,0.07,-0.085
25.697635173797607,0.07,-0.08750000000000001
25.773529767990112,0.07,-0.08875
25.854292154312134,0.07,-0.09125
25.936736822128296,0.07,-0.085
26.01778554916382,0.07,-0.0825
26.101338148117065,0.07,-0.08000000000000002
26.1885883808136,0.07,-0.08000000000000002
26.27785587310791,0.07,-0.08000000000000002
26.380777835845947,0.07,-0.0825
26.469982385635376,0.07,-0.08375
26.561275243759155,0.07,-0.08000000000000002
26.652286767959595,0.07,-0.0825
26.743178606033325,0.07,-0.0825
26.823017835617065,0.07,-0.08125
26.900132417678833,0.07,-0.08000000000000002
26.988855123519897,0.07,-0.08000000000000002
27.07017230987549,0.07,-0.07750000000000001
27.155165910720825,0.07,-0.08750000000000001
27.254647254943848,0.07,-0.09250000000000001
27.3367657661438,0.07,-0.09125
27.42690873146057,0.07,-0.07750000000000001
27.517862558364868,0.07,-0.065
27.60776948928833,0.07,-0.05
27.692286729812622,0.07,-0.04125
27.781326293945312,0.07,-0.03875000000000001
27.87384819984436,0.07,-0.034999999999999996
27.955644845962524,0.07,-0.0325
28.04288077354431,0.07,-0.03125
28.129004955291748,0.07,-0.0325
28.215346813201904,0.07,-0.034999999999999996
28.312082529067993,0.07,-0.03875000000000001
28.396669387817383,0.07,-0.04125
28.48673987388611,0.07,-0.04125
28.57672953605652,0.07,-0.04125
28.660772562026978,0.07,-0.043750000000000004
28.74675679206848,0.07,-0.043750000000000004
28.829800128936768,0.07,-0.046250000000000006
28.926520586013794,0.07,-0.046250000000000006
29.007364511489868,0.07,-0.045000000000000005
29.095386743545532,0.07,-0.046250000000000006
29.179879426956177,0.07,-0.045000000000000005
29.270343542099,0.07,-0.0425
29.365575551986694,0.07,-0.03875000000000001
29.455395221710205,0.07,-0.03625
29.542412281036377,0.07,-0.028749999999999998
29.631595849990845,0.07,-0.022500000000000003
29.714475870132446,0.07,-0.01625
29.801177263259888,0.07,-0.005000000000000001
29.88896369934082,0.07,0.008749999999999999
29.96965527534485,0.07,0.018750000000000003
30.05279850959778,0.07,0.034999999999999996
30.137974500656128,0.07,0.046250000000000006
30.221657037734985,0.07,0.06375
30.307262420654297,0.07,0.07625
30.39153790473938,0.06708800411224367,0.095
30.4730703830719,0.06664000320434571,0.10500000000000001
30.557841062545776,0.0,0.0
30.64664340019226,0.06955200576782226,0.12125
30.730416774749756,0.06966400432586671,0.12
30.81490135192871,0.0,0.0
30.89825749397278,0.06882400512695314,0.10500000000000001
30.979201793670654,0.06910400485992432,0.0975
31.059823274612427,0.07,0.085
31.14509868621826,0.07,0.07375000000000001
31.239500522613525,0.07,0.057499999999999996
31.328960418701172,0.07,0.04125
31.41661500930786,0.07,0.028749999999999998
31.50401544570923,0.07,0.015
31.592522621154785,0.07,-0.0012500000000000002
31.682202339172363,0.07,-0.013750000000000002
31.769301652908325,0.07,-0.0325
31.85551953315735,0.07,-0.046250000000000006
31.94089651107788,0.07,-0.06625
32.026771545410156,0.07,-0.08375
32.11400580406189,0.07,-0.09625
32.20073127746582,0.07,-0.11125000000000002
32.29122567176819,0.07,-0.12125
32.374215841293335,0.07,-0.13375
32.45915412902832,0.07,-0.14375000000000002
32.53934383392334,0.07,-0.14625
32.627005100250244,0.07,-0.145
32.709407329559326,0.07,-0.1375
32.79374575614929,0.07,-0.12625
32.887569189071655,0.07,-0.11750000000000001
32.970276832580566,0.07,-0.10625000000000001
33.05417513847351,0.07,-0.095
33.1405975818634,0.07,-0.08625000000000001
33.23483395576477,0.07,-0.07375000000000001
33.32428431510925,0.07,-0.0675
33.414992809295654,0.07,-0.057499999999999996
33.50666880607605,0.07,-0.046250000000000006
33.598451137542725,0.07,-0.034999999999999996
33.69002437591553,0.07,-0.026250000000000002
33.78021192550659,0.07,-0.017499999999999998
33.86488676071167,0.07,-0.008749999999999999
33.949493169784546,0.07,-0.0025000000000000005
34.036497354507446,0.07,0.005000000000000001
34.124139070510864,0.07,0.008749999999999999
34.20620679855347,0.07,0.015
34.292486906051636,0.07,0.020000000000000004
34.37867569923401,0.07,0.02125
34.46465468406677,0.07,0.020000000000000004
34.55033802986145,0.07,0.01625
34.632288455963135,0.07,0.008749999999999999
34.72259521484375,0.07,0.0012500000000000002
34.81056571006775,0.07,-0.010000000000000002
34.9052152633667,0.07,-0.02125
35.00375699996948,0.07,-0.03125
35.09919595718384,0.07,-0.037500000000000006
35.18422245979309,0.07,-0.04875
35.267293214797974,0.07,-0.058750000000000004
35.359474658966064,0.07,-0.065
35.448254108428955,0.07,-0.0725
35.5381281375885,0.07,-0.07625
35.6276695728302,0.07,-0.07500000000000001
35.71806287765503,0.07,-0.06999999999999999
35.80692100524902,0.07,-0.058750000000000004
35.895626068115234,0.07,-0.045000000000000005
35.982632875442505,0.07,-0.034999999999999996
36.06585693359375,0.07,-0.017499999999999998
36.148165225982666,0.07,-0.00625
36.231080532073975,0.07,0.011250000000000001
36.31195902824402,0.07,0.022500000000000003
36.40635681152344,0.07,0.03875000000000001
36.50337076187134,0.07,0.05500000000000001
36.58865189552307,0.07,0.065
36.676955699920654,0.06921600341796875,0.07875
36.7648663520813,0.07,0.09125
36.85417103767395,0.06563200283050538,0.1
36.944740295410156,0.06697600555419922,0.11499999999999999
37.034706354141235,0.0,0.0
37.1154100894928,0.0,0.0
37.194188594818115,0.0,0.0
37.28163123130798,0.0,0.0
37.36247968673706,0.0,0.0
37.45731520652771,0.0,0.0
37.53567576408386,0.0,0.0
37.6187469959259,0.0,0.0
37.70450472831726,0.0,0.0
37.79166841506958,0.0,0.0
37.876617193222046,0.0,0.0
37.966893672943115,0.0,0.0
38.050161361694336,0.0,0.0
38.13101935386658,0.0,0.0
38.20808458328247,0.0,0.0
38.28971600532532,0.0,0.0
38.36929392814636,0.0,0.0
38.44777536392212,0.0,0.0
38.527406215667725,0.0,0.0
38.609431743621826,0.0,0.0
38.692907094955444,0.0,0.0
38.78236246109009,0.06826400566101075,0.1125
38.870851278305054,0.06826400566101075,0.10625000000000001
38.95870280265808,0.06731200122833253,0.1025
39.05376410484314,0.06804000186920167,0.0975
39.145084857940674,0.06826400566101075,0.09375
39.228288412094116,0.06966400432586671,0.09250000000000001
39.30903482437134,0.06815200710296632,0.09250000000000001
39.398340940475464,0.06804000186920167,0.09375
39.488752603530884,0.0678160047531128,0.095
39.5719051361084,0.06860000133514405,0.0975
39.65959024429321,0.0672000026702881,0.1
39.74927639961243,0.06860000133514405,0.10125
39.832561016082764,0.06932800197601319,0.0975
39.92147874832153,0.06932800197601319,0.09875
40.00854182243347,0.06910400485992432,0.09875
40.09392070770264,0.0678160047531128,0.1
40.180541038513184,0.06697600555419922,0.10500000000000001
40.27321434020996,0.06742400646209717,0.11000000000000001
40.36479067802429,0.06742400646209717,0.11125000000000002
40.45068883895874,0.06641600608825685,0.1125
40.53912544250488,0.06664000320434571,0.11375
40.62117624282837,0.06552000427246094,0.1125
40.7127845287323,0.0672000026702881,0.11375
40.802937269210815,0.06361600208282471,0.11375
40.887042760849,0.06848800277709961,0.11499999999999999
40.972121715545654,0.06708800411224367,0.11625000000000002
41.06101679801941,0.06563200283050538,0.11750000000000001
41.15220880508423,0.06708800411224367,0.12
41.252187967300415,0.06652800464630128,0.11875000000000001
41.345975160598755,0.06664000320434571,0.11750000000000001
41.43086886405945,0.0675360050201416,0.11125000000000002
41.50892734527588,0.06826400566101075,0.1075
41.594449520111084,0.06848800277709961,0.10375000000000001
41.67873668670654,0.06882400512695314,0.09625
41.76641130447388,0.06899200630187989,0.08875
41.84722709655762,0.07,0.08375
41.93726825714111,0.07,0.07625
42.021844148635864,0.07,0.07125000000000001
42.10247230529785,0.07,0.06375
42.19134449958801,0.07,0.057499999999999996
42.28697156906128,0.07,0.04875
42.377055406570435,0.07,0.0425
42.46204662322998,0.07,0.03625
42.56126666069031,0.07,0.03125
42.66315412521362,0.07,0.02375
42.75128364562988,0.07,0.017499999999999998
42.83770537376404,0.07,0.011250000000000001
42.923577547073364,0.07,0.0075
43.009357929229736,0.07,0.0012500000000000002
43.097090005874634,0.07,-0.0025000000000000005
43.17784881591797,0.07,-0.008749999999999999
43.268946409225464,0.07,-0.01625
43.353320360183716,0.07,-0.020000000000000004
43.43731069564819,0.07,-0.02375
43.52653670310974,0.07,-0.028749999999999998
43.61137366294861,0.07,-0.034999999999999996
43.69772386550903,0.07,-0.04000000000000001
43.7853102684021,0.07,-0.043750000000000004
43.86956977844238,0.07,-0.05
43.9527313709259,0.07,-0.052500000000000005
44.04637050628662,0.07,-0.058750000000000004
44.13556528091431,0.07,-0.065
44.219637393951416,0.07,-0.06875
44.30511808395386,0.07,-0.07500000000000001
44.389341831207275,0.07,-0.07875
44.47824501991272,0.07,-0.085
44.562857151031494,0.07,-0.09000000000000001
44.64936137199402,0.07,-0.09375
44.7381751537323,0.07,-0.1
44.821216106414795,0.07,-0.1025
44.90107011795044,0.07,-0.1075
44.98225665092468,0.07,-0.11125000000000002
45.069024085998535,0.07,-0.11625000000000002
45.15544009208679,0.07,-0.11750000000000001
45.24398398399353,0.07,-0.12375000000000001
45.33160352706909,0.07,-0.12625
45.41132855415344,0.07,-0.13
45.49618625640869,0.07,-0.135
45.593663930892944,0.07,-0.13875
45.676034927368164,0.07,-0.14375000000000002
45.76105880737305,0.07,-0.14875000000000002
45.84727096557617,0.0,0.0
45.932679414749146,0.0,0.0
46.01537728309631,0.0,0.0
46.095123291015625,0.0,0.0
46.18555426597595,0.0,0.0
46.276468992233276,0.0,0.0
46.36719846725464,0.0,0.0
46.45840263366699,0.0,0.0
46.54227423667908,0.0,0.0
46.62526082992554,0.0,0.0
46.707417249679565,0.0,0.0
46.80433773994446,0.0,0.0
46.89914560317993,0.0,0.0
46.990103244781494,0.0,0.0
47.074673652648926,0.0,0.0
47.15939521789551,0.0,0.0
47.25064563751221,0.0,0.0
47.33827805519104,0.07,-0.14375000000000002
47.41773986816406,0.07,-0.13875
47.50209093093872,0.07,-0.1325
47.59611773490906,0.07,-0.1275
47.678017139434814,0.07,-0.11750000000000001
47.7629508972168,0.07,-0.11000000000000001
47.84797477722168,0.07,-0.10125
47.934632778167725,0.07,-0.095
48.01601958274841,0.07,-0.09000000000000001
48.100000858306885,0.07,-0.0825
48.18823289871216,0.07,-0.07750000000000001
48.278071641922,0.07,-0.07125000000000001
48.358588457107544,0.07,-0.0675
48.44100093841553,0.07,-0.06
48.527464151382446,0.07,-0.05625
48.610429763793945,0.07,-0.05125
48.69083094596863,0.07,-0.0475
48.78306221961975,0.07,-0.04125
48.872175216674805,0.07,-0.034999999999999996
48.955660343170166,0.07,-0.03125
49.04670238494873,0.07,-0.025
49.137120485305786,0.07,-0.02125
49.222917556762695,0.07,-0.01625
49.31032371520996,0.07,-0.013750000000000002
49.396639585494995,0.07,-0.008749999999999999
49.481913566589355,0.07,-0.005000000000000001
49.56595230102539,0.07,-0.0025000000000000005
49.6524543762207,0.07,0.0012500000000000002
49.737082719802856,0.07,0.00625
49.82532715797424,0.07,0.010000000000000002
49.909932136535645,0.07,0.013750000000000002
49.99483776092529,0.07,0.017499999999999998
50.07853865623474,0.07,0.020000000000000004
50.18211817741394,0.07,0.02375
50.27083349227905,0.07,0.026250000000000002
50.361023902893066,0.07,0.028749999999999998
50.446908712387085,0.07,0.0325
50.532517194747925,0.07,0.03625
50.62083911895752,0.07,0.03875000000000001
50.703314781188965,0.07,0.04000000000000001
50.7844614982605,0.07,0.0425
50.86940050125122,0.07,0.046250000000000006
50.961862564086914,0.07,0.0475
51.05047416687012,0.07,0.04875
51.13275408744812,0.07,0.05125
51.21918606758118,0.07,0.05375
51.30610251426697,0.07,0.05625
51.39206027984619,0.07,0.058750000000000004
51.474833250045776,0.07,0.0625
51.56280303001404,0.07,0.0625
51.64445209503174,0.07,0.06375
51.72938323020935,0.07,0.06625
51.815627574920654,0.07,0.0675
51.90162777900696,0.07,0.0675
51.98650813102722,0.07,0.06999999999999999
52.0776891708374,0.07,0.06875
52.159069776535034,0.07,0.06999999999999999
52.243218183517456,0.07,0.06999999999999999
52.33163785934448,0.07,0.06999999999999999
52.41875624656677,0.07,0.06999999999999999
52.50545144081116,0.07,0.06999999999999999
52.591601848602295,0.07,0.06999999999999999
52.67764210700989,0.07,0.06999999999999999
52.75886416435242,0.07,0.0725
52.844502210617065,0.07,0.07500000000000001
52.92619490623474,0.07,0.07875
53.01032543182373,0.0699440040588379,0.08625000000000001
53.104334592819214,0.06966400432586671,0.09250000000000001
53.19503331184387,0.07,0.1
53.28200888633728,0.06630400085449219,0.10500000000000001
53.362144947052,0.06585600662231446,0.1075
53.448466777801514,0.06675200176239014,0.1125
53.54546785354614,0.0,0.0
53.62945342063904,0.06731200122833253,0.12125
53.710267543792725,0.06697600555419922,0.12625
53.800164461135864,0.06697600555419922,0.12875
53.881176471710205,0.06882400512695314,0.1325
53.95941162109375,0.06882400512695314,0.135
54.049766302108765,0.06921600341796875,0.13625
54.14857792854309,0.06983200550079346,0.1375
54.238733768463135,0.0678160047531128,0.13625
54.32134008407593,0.07,0.13999999999999999
54.405730962753296,0.06944000720977783,0.13999999999999999
54.48519515991211,0.0,0.0
54.56446981430054,0.0,0.0
54.64380621910095,0.0,0.0
54.723899602890015,0.0,0.0
54.81234669685364,0.0,0.0
54.89380407333374,0.0,0.0
54.97695827484131,0.0,0.0
55.068387508392334,0.0,0.0
55.17387533187866,0.0,0.0
55.2594313621521,0.0,0.0
55.34317445755005,0.0,0.0
55.42214822769165,0.0,0.0
55.5119092464447,0.0,0.0
55.5976288318634,0.0,0.0
55.685940980911255,0.0,0.0
55.77141356468201,0.0,0.0
55.85230255126953,0.0,0.0
55.93436646461487,0.0,0.0
56.01254200935364,0.0,0.0
56.09078669548035,0.0,0.0
56.18352174758911,0.0,0.0
56.27020764350891,0.0,0.0
56.34984087944031,0.0,0.0
56.43545150756836,0.0,0.0
56.515199422836304,0.0,0.0
56.60046076774597,0.0,0.0
56.69727921485901,0.0,0.0
56.787163734436035,0.0,0.0
56.87298083305359,0.0,0.0
56.953272104263306,0.0,0.0
57.034420013427734,0.0,0.0
57.125288009643555,0.0,0.0
57.21611213684082,0.0,0.0
57.3019015789032,0.0,0.0
57.38652849197388,0.0,0.0
57.47721791267395,0.0,0.0
57.56718564033508,0.0,0.0
57.65438508987427,0.0,0.0
57.74446511268616,0.0,0.0
57.829593658447266,0.0,0.0
57.919665575027466,0.0,0.0
58.00351071357727,0.0,0.0
58.087963819503784,0.0,0.0
58.17245602607727,0.0,0.0
58.26473569869995,0.0,0.0
58.34933018684387,0.0,0.0
58.430171728134155,0.0,0.0
58.513869762420654,0.0,0.0
58.60204339027405,0.0,0.0
58.69167733192444,0.0,0.0
58.77497482299805,0.0,0.0
58.8601861000061,0.0,0.0
58.94163489341736,0.0,0.0
59.022852182388306,0.0,0.0
59.11124610900879,0.0,0.0
59.203957080841064,0.0,0.0
59.29167723655701,0.0,0.0
59.3847758769989,0.0,0.0
59.48098134994507,0.0,0.0
59.57186198234558,0.0,0.0
59.651365518569946,0.0,0.0
59.73651075363159,0.0,0.0
59.826544523239136,0.0,0.0
59.9183304309845,0.0,0.0
60.01148200035095,0.0,0.0
60.10982370376587,0.06652800464630128,0.13125
60.19512104988098,0.06742400646209717,0.10875
60.29294514656067,0.0687120065689087,0.08625000000000001
60.38861608505249,0.07,0.06875
60.47863984107971,0.07,0.05625
60.571494340896606,0.07,0.04000000000000001
60.66327881813049,0.07,0.02375
60.750017404556274,0.07,0.008749999999999999
60.83516502380371,0.07,-0.0025000000000000005
60.91793155670166,0.07,-0.01625
61.00285983085632,0.07,-0.026250000000000002
61.092997789382935,0.07,-0.03875000000000001
61.1862256526947,0.07,-0.045000000000000005
61.27569055557251,0.07,-0.05500000000000001
61.36375689506531,0.07,-0.0625
61.45020270347595,0.07,-0.07125000000000001
61.53689503669739,0.07,-0.07625
61.6228928565979,0.07,-0.08750000000000001
61.70585227012634,0.07,-0.09375
61.79153656959534,0.07,-0.10125
61.87346339225769,0.07,-0.10500000000000001
61.95476746559143,0.07,-0.10875
62.04563069343567,0.07,-0.11000000000000001
62.13030934333801,0.0,0.0
62.217825412750244,0.07,-0.11750000000000001
62.31088995933533,0.07,-0.11875000000000001
62.39829874038696,0.0,0.0
62.490023612976074,0.0,0.0
62.581995487213135,0.07,-0.12375000000000001
62.67127585411072,0.07,-0.1275
62.7596435546875,0.07,-0.12875
62.84805154800415,0.07,-0.13125
62.93647480010986,0.07,-0.12875
63.01975870132446,0.07,-0.13
63.103554010391235,0.07,-0.13
63.19068455696106,0.07,-0.12625
63.282466173172,0.07,-0.1275
63.36898231506348,0.07,-0.13375
63.45829200744629,0.07,-0.13875
63.5443811416626,0.07,-0.14250000000000002
63.63336944580078,0.07,-0.15125
63.72440242767334,0.07,-0.15875
63.82238411903381,0.07,-0.165
63.90953826904297,0.0,0.0
64.00386595726013,0.0,0.0
64.08986401557922,0.0,0.0
64.17904663085938,0.0,0.0
64.27139115333557,0.0,0.0
64.36828327178955,0.0,0.0
64.46254134178162,0.0,0.0
64.5573959350586,0.0,0.0
64.64722347259521,0.0,0.0
64.73793172836304,0.0,0.0
64.83630228042603,0.0,0.0
64.92959332466125,0.0,0.0
65.02296328544617,0.07,-0.145
65.11408686637878,0.07,-0.13
65.2071967124939,0.07,-0.10500000000000001
65.29504346847534,0.07,-0.08375
65.39440679550171,0.07,-0.07125000000000001
