Time (s),Min Depth (m),Throttle
8.126964807510376,0.0,0.0
8.194565296173096,0.0,0.0
8.260154247283936,0.0,0.0
8.328351259231567,0.0,0.0
8.394141912460327,0.0,0.0
8.461315870285034,0.0,0.0
8.52697229385376,0.0,0.0
8.594465255737305,0.0,0.0
8.660312414169312,0.0,0.0
8.727877378463745,0.0,0.0
8.793501615524292,0.0,0.0
8.861391544342041,0.0,0.0
8.92730712890625,0.0,0.0
8.994426488876343,0.0,0.0
9.0601224899292,0.0,0.0
9.128114700317383,0.0,0.0
9.193585395812988,0.0,0.0
9.261178016662598,0.0,0.0
9.327260732650757,0.0,0.0
9.39508843421936,0.0,0.0
9.4603111743927,0.0,0.0
9.527792692184448,0.0,0.0
9.593319177627563,0.0,0.0
9.661245107650757,0.0,0.0
9.726779222488403,0.0,0.0
9.794533729553223,0.0,0.0
9.860140085220337,0.0,0.0
9.927973508834839,1.9940001,0.06
9.99347186088562,0.0,0.0
10.061149597167969,0.0,0.0
10.12677264213562,0.0,0.0
10.194240808486938,0.0,0.0
10.2600257396698,0.0,0.0
10.32833456993103,0.0,0.0
10.39333724975586,0.0,0.0
10.46297574043274,0.0,0.0
10.527596950531006,0.0,0.0
10.595195770263672,0.0,0.0
10.660170555114746,1.9570001,0.06
10.727670907974243,0.0,0.0
10.793800354003906,0.0,0.0
10.861518621444702,0.0,0.0
10.92714262008667,0.0,0.0
10.994234561920166,0.0,0.0
11.059805154800415,0.0,0.0
11.128300666809082,0.0,0.0
11.193176031112671,0.0,0.0
11.26096773147583,1.9870001,0.06
11.327324390411377,0.0,0.0
11.394002914428711,1.9980001,0.06
11.461375951766968,0.0,0.0
11.528555393218994,0.0,0.0
11.594177961349487,0.0,0.0
11.661427021026611,0.0,0.0
11.727457761764526,0.0,0.0
11.795149803161621,0.0,0.0
11.859819173812866,0.0,0.0
11.930561542510986,0.0,0.0
11.995380163192749,0.0,0.0
12.061499118804932,0.0,0.0
12.126988410949707,0.0,0.0
12.194192171096802,0.0,0.0
12.259847164154053,0.0,0.0
12.327790021896362,0.0,0.0
12.394421815872192,0.0,0.0
12.461223840713501,0.0,0.0
12.526429891586304,0.0,0.0
12.594185590744019,0.0,0.0
12.661096334457397,0.0,0.0
12.72986388206482,0.0,0.0
12.794260263442993,0.0,0.0
12.862102270126343,0.0,0.0
12.927724361419678,0.0,0.0
12.996071815490723,1.9790001,0.06
13.059993505477905,0.0,0.0
13.127477407455444,0.0,0.0
13.193054437637329,0.0,0.0
13.260990619659424,0.0,0.0
13.326757192611694,0.0,0.0
13.394275665283203,0.0,0.0
13.460466146469116,0.0,0.0
13.52868390083313,0.0,0.0
13.592991828918457,0.0,0.0
13.661339044570923,0.0,0.0
13.72669792175293,0.0,0.0
13.794103384017944,0.0,0.0
13.860029220581055,0.0,0.0
13.927956104278564,0.0,0.0
13.993942499160767,0.0,0.0
14.06113600730896,0.0,0.0
14.127159118652344,0.0,0.0
14.194052934646606,0.0,0.0
14.260662317276001,1.9570001,0.06
14.327761888504028,0.0,0.0
14.39287805557251,0.0,0.0
14.46099853515625,0.0,0.0
14.526519060134888,0.0,0.0
